CANTON_FINAL,CANTON_DEF,CURSO,CURSO_NORMALIZADO,CONVOCATORIA,AÑO,SEXO_FINAL,SEXO_NORMALIZADO,EDAD,EDAD_CLASIFICADA,BENEFICIARIO,CERTIFICADO,DESERCION,INTERMITENTE,EDICION,__HOJA_ORIGEN__,__FECHA_ETL__,__FILAS_ETL__
San José,San José,admision,admision,2.0,2024,Sexo,Sexo,Sin dato,Sin dato,1,0,1,0,admision-2-2024,mayo2026v4,2026-05-22 14:17:58,12684
San Carlos,San Carlos,redaccion,redaccion,0.0,2023,Sexo,Sexo,18,Sin dato,1,0,1,0,redaccion-0-2023,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,redaccion,redaccion,0.0,2022,Sexo,Sexo,Sin dato,Sin dato,1,0,0,1,redaccion-0-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,admision,admision,1.0,2024,Sexo,Sexo,20+,Sin dato,1,0,1,0,admision-1-2024,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,redaccion,redaccion,0.0,2022,Sexo,Sexo,Sin dato,Sin dato,1,0,0,1,redaccion-0-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,eplve,eplve,0.0,2022,Sexo,Sexo,18,Sin dato,1,0,1,0,eplve-0-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,excel,excel,0.0,2022,Sexo,Sexo,Sin dato,Sin dato,1,1,0,0,excel-0-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,admision,admision,2.0,2024,Sexo,Sexo,22,Sin dato,1,0,0,1,admision-2-2024,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,eplve,eplve,0.0,2022,Sexo,Sexo,17,Sin dato,1,0,0,1,eplve-0-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,excel,excel,0.0,2022,Sexo,Sexo,17,Sin dato,1,1,0,0,excel-0-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,eplve,eplve,0.0,2022,Sexo,Sexo,17,Sin dato,1,1,0,0,eplve-0-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,excel,excel,0.0,2022,Sexo,Sexo,Sin dato,Sin dato,1,0,1,0,excel-0-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,excel,excel,0.0,2022,Sexo,Sexo,19,Sin dato,1,0,0,1,excel-0-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,admision,admision,2.0,2022,Sexo,Sexo,16,Sin dato,1,1,0,0,admision-2-2022,mayo2026v4,2026-05-22 14:17:58,12684
León Cortés Castro,León Cortés Castro,excel,excel,0.0,2022,Sexo,Sexo,17,Sin dato,1,1,0,0,excel-0-2022,mayo2026v4,2026-05-22 14:17:58,12684
León Cortés Castro,León Cortés Castro,admision,admision,2.0,2022,Sexo,Sexo,16,Sin dato,1,0,1,0,admision-2-2022,mayo2026v4,2026-05-22 14:17:58,12684
León Cortés Castro,León Cortés Castro,eplve,eplve,0.0,2022,Sexo,Sexo,17,Sin dato,1,1,0,0,eplve-0-2022,mayo2026v4,2026-05-22 14:17:58,12684
León Cortés Castro,León Cortés Castro,admision,admision,2.0,2022,Sexo,Sexo,17,Sin dato,1,0,0,1,admision-2-2022,mayo2026v4,2026-05-22 14:17:58,12684
León Cortés Castro,León Cortés Castro,eplve,eplve,0.0,2022,Sexo,Sexo,17,Sin dato,1,0,0,1,eplve-0-2022,mayo2026v4,2026-05-22 14:17:58,12684
León Cortés Castro,León Cortés Castro,redaccion,redaccion,0.0,2023,Sexo,Sexo,17,Sin dato,1,1,0,0,redaccion-0-2023,mayo2026v4,2026-05-22 14:17:58,12684
León Cortés Castro,León Cortés Castro,admision,admision,2.0,2022,Sexo,Sexo,16,Sin dato,1,0,0,1,admision-2-2022,mayo2026v4,2026-05-22 14:17:58,12684
León Cortés Castro,León Cortés Castro,admision,admision,2.0,2024,Sexo,Sexo,18,Sin dato,1,0,0,1,admision-2-2024,mayo2026v4,2026-05-22 14:17:58,12684
León Cortés Castro,León Cortés Castro,excel,excel,0.0,2022,Sexo,Sexo,19,Sin dato,1,0,1,0,excel-0-2022,mayo2026v4,2026-05-22 14:17:58,12684
León Cortés Castro,León Cortés Castro,excel,excel,0.0,2022,Sexo,Sexo,16,Sin dato,1,0,1,0,excel-0-2022,mayo2026v4,2026-05-22 14:17:58,12684
León Cortés Castro,León Cortés Castro,admision,admision,2.0,2022,Sexo,Sexo,19,Sin dato,1,0,1,0,admision-2-2022,mayo2026v4,2026-05-22 14:17:58,12684
León Cortés Castro,León Cortés Castro,excel,excel,1.0,2023,Sexo,Sexo,Sin dato,Sin dato,1,0,1,0,excel-1-2023,mayo2026v4,2026-05-22 14:17:58,12684
León Cortés Castro,León Cortés Castro,admision,admision,2.0,2024,Sexo,Sexo,18,Sin dato,1,0,0,1,admision-2-2024,mayo2026v4,2026-05-22 14:17:58,12684
León Cortés Castro,León Cortés Castro,admision,admision,2.0,2022,Sexo,Sexo,18,Sin dato,1,0,0,1,admision-2-2022,mayo2026v4,2026-05-22 14:17:58,12684
León Cortés Castro,León Cortés Castro,admision,admision,2.0,2022,Sexo,Sexo,18,Sin dato,1,0,1,0,admision-2-2022,mayo2026v4,2026-05-22 14:17:58,12684
León Cortés Castro,León Cortés Castro,admision,admision,1.0,2022,Sexo,Sexo,17,Sin dato,1,1,0,0,admision-1-2022,mayo2026v4,2026-05-22 14:17:58,12684
León Cortés Castro,León Cortés Castro,eplve,eplve,0.0,2022,Sexo,Sexo,17,Sin dato,1,0,0,1,eplve-0-2022,mayo2026v4,2026-05-22 14:17:58,12684
Desamparados,Desamparados,redaccion,redaccion,0.0,2023,Sexo,Sexo,18,Sin dato,1,0,0,1,redaccion-0-2023,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,admision,admision,1.0,2022,Sexo,Sexo,17,Sin dato,1,1,0,0,admision-1-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,excel,excel,0.0,2022,Sexo,Sexo,17,Sin dato,1,1,0,0,excel-0-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,admision,admision,2.0,2022,Sexo,Sexo,19,Sin dato,1,0,0,1,admision-2-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,admision,admision,2.0,2022,Sexo,Sexo,17,Sin dato,1,0,0,1,admision-2-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,eplve,eplve,0.0,2022,Sexo,Sexo,18,Sin dato,1,1,0,0,eplve-0-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,admision,admision,1.0,2022,Sexo,Sexo,19,Sin dato,1,0,1,0,admision-1-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,eplve,eplve,0.0,2022,Sexo,Sexo,17,Sin dato,1,1,0,0,eplve-0-2022,mayo2026v4,2026-05-22 14:17:58,12684
Osa,Osa,redaccion,redaccion,0.0,2023,Sexo,Sexo,17,Sin dato,1,0,1,0,redaccion-0-2023,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,admision,admision,2.0,2022,Sexo,Sexo,18,Sin dato,1,0,1,0,admision-2-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,excel,excel,0.0,2022,Sexo,Sexo,17,Sin dato,1,1,0,0,excel-0-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,excel,excel,2.0,2023,Sexo,Sexo,24,Sin dato,1,0,1,0,excel-2-2023,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,admision,admision,2.0,2022,Sexo,Sexo,17,Sin dato,1,1,0,0,admision-2-2022,mayo2026v4,2026-05-22 14:17:58,12684
San Carlos,San Carlos,redaccion,redaccion,0.0,2023,Sexo,Sexo,16,Sin dato,1,1,0,0,redaccion-0-2023,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,admision,admision,2.0,2022,Sexo,Sexo,19,Sin dato,1,1,0,0,admision-2-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,excel,excel,2.0,2023,Sexo,Sexo,18,Sin dato,1,0,0,1,excel-2-2023,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,excel,excel,0.0,2022,Sexo,Sexo,Sin dato,Sin dato,1,0,1,0,excel-0-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,excel,excel,0.0,2022,Sexo,Sexo,18,Sin dato,1,1,0,0,excel-0-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,excel,excel,0.0,2022,Sexo,Sexo,Sin dato,Sin dato,1,0,0,1,excel-0-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,admision,admision,1.0,2022,Sexo,Sexo,17,Sin dato,1,1,0,0,admision-1-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,excel,excel,0.0,2022,Sexo,Sexo,17,Sin dato,1,1,0,0,excel-0-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,admision,admision,2.0,2022,Sexo,Sexo,20,Sin dato,1,0,1,0,admision-2-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,excel,excel,0.0,2022,Sexo,Sexo,17,Sin dato,1,1,0,0,excel-0-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,admision,admision,1.0,2022,Sexo,Sexo,17,Sin dato,1,1,0,0,admision-1-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,excel,excel,0.0,2022,Sexo,Sexo,16,Sin dato,1,1,0,0,excel-0-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,excel,excel,0.0,2022,Sexo,Sexo,Sin dato,Sin dato,1,0,0,1,excel-0-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,eplve,eplve,0.0,2022,Sexo,Sexo,16,Sin dato,1,0,0,1,eplve-0-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,excel,excel,0.0,2022,Sexo,Sexo,Sin dato,Sin dato,1,1,0,0,excel-0-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,redaccion,redaccion,0.0,2022,Sexo,Sexo,20+,Sin dato,1,0,0,1,redaccion-0-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,admision,admision,1.0,2022,Sexo,Sexo,17,Sin dato,1,0,1,0,admision-1-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,excel,excel,0.0,2022,Sexo,Sexo,18,Sin dato,1,0,0,1,excel-0-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,admision,admision,2.0,2024,Sexo,Sexo,16,Sin dato,1,0,0,1,admision-2-2024,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,excel,excel,0.0,2022,Sexo,Sexo,Sin dato,Sin dato,1,0,0,1,excel-0-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,admision,admision,2.0,2022,Sexo,Sexo,16,Sin dato,1,0,0,1,admision-2-2022,mayo2026v4,2026-05-22 14:17:58,12684
Alajuela,Alajuela,admision,admision,2.0,2022,Sexo,Sexo,15,Sin dato,1,0,0,1,admision-2-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,eplve,eplve,0.0,2022,Sexo,Sexo,17,Sin dato,1,1,0,0,eplve-0-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,excel,excel,0.0,2022,Sexo,Sexo,17,Sin dato,1,1,0,0,excel-0-2022,mayo2026v4,2026-05-22 14:17:58,12684
Cartago,Cartago,excel,excel,0.0,2022,Sexo,Sexo,17,Sin dato,1,1,0,0,excel-0-2022,mayo2026v4,2026-05-22 14:17:58,12684
Palmares,Palmares,eplve,eplve,0.0,2022,Sexo,Sexo,15,Sin dato,1,0,0,1,eplve-0-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,excel,excel,0.0,2022,Sexo,Sexo,19,Sin dato,1,1,0,0,excel-0-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,admision,admision,2.0,2024,Sexo,Sexo,Sin dato,Sin dato,1,0,1,0,admision-2-2024,mayo2026v4,2026-05-22 14:17:58,12684
Desamparados,Desamparados,excel,excel,2.0,2023,Sexo,Sexo,23,Sin dato,1,0,1,0,excel-2-2023,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,excel,excel,0.0,2022,Sexo,Sexo,18,Sin dato,1,1,0,0,excel-0-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,admision,admision,2.0,2022,Sexo,Sexo,17,Sin dato,1,0,0,1,admision-2-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,excel,excel,0.0,2022,Sexo,Sexo,19,Sin dato,1,0,1,0,excel-0-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,admision,admision,1.0,2022,Sexo,Sexo,16,Sin dato,1,1,0,0,admision-1-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,admision,admision,2.0,2022,Sexo,Sexo,17,Sin dato,1,0,0,1,admision-2-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,excel,excel,2.0,2023,Sexo,Sexo,22,Sin dato,1,1,0,0,excel-2-2023,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,excel,excel,2.0,2023,Sexo,Sexo,22,Sin dato,1,0,1,0,excel-2-2023,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,excel,excel,0.0,2022,Sexo,Sexo,18,Sin dato,1,0,1,0,excel-0-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,eplve,eplve,0.0,2022,Sexo,Sexo,18,Sin dato,1,1,0,0,eplve-0-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,excel,excel,0.0,2022,Sexo,Sexo,18,Sin dato,1,1,0,0,excel-0-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,redaccion,redaccion,0.0,2023,Sexo,Sexo,17,Sin dato,1,0,0,1,redaccion-0-2023,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,eplve,eplve,0.0,2022,Sexo,Sexo,17,Sin dato,1,0,1,0,eplve-0-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,excel,excel,0.0,2022,Sexo,Sexo,19,Sin dato,1,1,0,0,excel-0-2022,mayo2026v4,2026-05-22 14:17:58,12684
Heredia,Heredia,redaccion,redaccion,0.0,2023,Sexo,Sexo,17,Sin dato,1,1,0,0,redaccion-0-2023,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,admision,admision,2.0,2022,Sexo,Sexo,19,Sin dato,1,0,0,1,admision-2-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,excel,excel,0.0,2022,Sexo,Sexo,Sin dato,Sin dato,1,0,0,1,excel-0-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,admision,admision,2.0,2022,Sexo,Sexo,18,Sin dato,1,1,0,0,admision-2-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,excel,excel,0.0,2022,Sexo,Sexo,Sin dato,Sin dato,1,0,0,1,excel-0-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,eplve,eplve,0.0,2022,Sexo,Sexo,19,Sin dato,1,0,0,1,eplve-0-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,excel,excel,2.0,2023,Sexo,Sexo,15,Sin dato,1,1,0,0,excel-2-2023,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,excel,excel,0.0,2022,Sexo,Sexo,Sin dato,Sin dato,1,0,0,1,excel-0-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,redaccion,redaccion,0.0,2022,Sexo,Sexo,18,Sin dato,1,1,0,0,redaccion-0-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,eplve,eplve,0.0,2022,Sexo,Sexo,16,Sin dato,1,1,0,0,eplve-0-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,excel,excel,0.0,2022,Sexo,Sexo,16,Sin dato,1,1,0,0,excel-0-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,redaccion,redaccion,0.0,2022,Sexo,Sexo,Sin dato,Sin dato,1,0,1,1,redaccion-0-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,admision,admision,1.0,2022,Sexo,Sexo,16,Sin dato,1,0,1,0,admision-1-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,excel,excel,0.0,2022,Sexo,Sexo,19,Sin dato,1,1,0,0,excel-0-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,excel,excel,2.0,2023,Sexo,Sexo,16,Sin dato,1,0,0,1,excel-2-2023,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,admision,admision,2.0,2022,Sexo,Sexo,17,Sin dato,1,0,1,0,admision-2-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,admision,admision,1.0,2022,Sexo,Sexo,17,Sin dato,1,1,0,0,admision-1-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,admision,admision,1.0,2022,Sexo,Sexo,17,Sin dato,1,0,0,1,admision-1-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,excel,excel,0.0,2022,Sexo,Sexo,18,Sin dato,1,0,1,0,excel-0-2022,mayo2026v4,2026-05-22 14:17:58,12684
Santa Cruz,Santa Cruz,redaccion,redaccion,0.0,2023,Sexo,Sexo,17,Sin dato,1,0,1,0,redaccion-0-2023,mayo2026v4,2026-05-22 14:17:58,12684
Santa Cruz,Santa Cruz,eplve,eplve,0.0,2022,Sexo,Sexo,16,Sin dato,1,0,1,0,eplve-0-2022,mayo2026v4,2026-05-22 14:17:58,12684
Santa Cruz,Santa Cruz,excel,excel,0.0,2022,Sexo,Sexo,16,Sin dato,1,0,1,0,excel-0-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,excel,excel,2.0,2023,Sexo,Sexo,36-64,Sin dato,1,0,0,1,excel-2-2023,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,excel,excel,0.0,2022,Sexo,Sexo,Sin dato,Sin dato,1,0,0,1,excel-0-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,admision,admision,1.0,2022,Sexo,Sexo,16,Sin dato,1,1,0,0,admision-1-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,admision,admision,2.0,2022,Sexo,Sexo,17,Sin dato,1,0,1,0,admision-2-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,admision,admision,1.0,2022,Sexo,Sexo,19,Sin dato,1,0,1,0,admision-1-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,admision,admision,2.0,2022,Sexo,Sexo,19,Sin dato,1,0,0,1,admision-2-2022,mayo2026v4,2026-05-22 14:17:58,12684
Desamparados,Desamparados,admision,admision,1.0,2022,Sexo,Sexo,17,Sin dato,1,0,1,0,admision-1-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,excel,excel,0.0,2022,Sexo,Sexo,Sin dato,Sin dato,1,0,0,1,excel-0-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,redaccion,redaccion,0.0,2022,Sexo,Sexo,18,Sin dato,1,1,0,0,redaccion-0-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,excel,excel,0.0,2022,Sexo,Sexo,19,Sin dato,1,1,0,0,excel-0-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,eplve,eplve,0.0,2022,Sexo,Sexo,15,Sin dato,1,1,0,0,eplve-0-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,excel,excel,0.0,2022,Sexo,Sexo,15,Sin dato,1,1,0,0,excel-0-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,excel,excel,0.0,2022,Sexo,Sexo,16,Sin dato,1,1,0,0,excel-0-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,redaccion,redaccion,0.0,2023,Sexo,Sexo,16,Sin dato,1,0,1,0,redaccion-0-2023,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,eplve,eplve,0.0,2022,Sexo,Sexo,18,Sin dato,1,0,0,1,eplve-0-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,redaccion,redaccion,0.0,2022,Sexo,Sexo,Sin dato,Sin dato,1,1,0,0,redaccion-0-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,admision,admision,2.0,2022,Sexo,Sexo,18,Sin dato,1,0,0,1,admision-2-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,excelintermedio,excelintermedio,3.0,2024,Sexo,Sexo,Sin dato,Sin dato,1,1,0,0,excelintermedio-3-2024,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,admision,admision,2.0,2022,Sexo,Sexo,Sin dato,Sin dato,1,1,0,0,admision-2-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,redaccion,redaccion,0.0,2022,Sexo,Sexo,Sin dato,Sin dato,1,1,0,0,redaccion-0-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,admision,admision,1.0,2022,Sexo,Sexo,17,Sin dato,1,0,1,0,admision-1-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,excel,excel,0.0,2022,Sexo,Sexo,18,Sin dato,1,0,1,0,excel-0-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,admision,admision,2.0,2022,Sexo,Sexo,18,Sin dato,1,0,0,1,admision-2-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,eplve,eplve,0.0,2022,Sexo,Sexo,16,Sin dato,1,1,0,0,eplve-0-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,excel,excel,0.0,2022,Sexo,Sexo,19,Sin dato,1,0,1,0,excel-0-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,redaccion,redaccion,0.0,2022,Sexo,Sexo,Sin dato,Sin dato,1,0,0,1,redaccion-0-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,excel,excel,0.0,2022,Sexo,Sexo,Sin dato,Sin dato,1,0,0,1,excel-0-2022,mayo2026v4,2026-05-22 14:17:58,12684
Pococí,Pococí,excel,excel,0.0,2022,Sexo,Sexo,Sin dato,Sin dato,1,1,0,0,excel-0-2022,mayo2026v4,2026-05-22 14:17:58,12684
Pococí,Pococí,eplve,eplve,0.0,2022,Sexo,Sexo,18,Sin dato,1,0,1,0,eplve-0-2022,mayo2026v4,2026-05-22 14:17:58,12684
Pococí,Pococí,excel,excel,0.0,2022,Sexo,Sexo,18,Sin dato,1,0,1,0,excel-0-2022,mayo2026v4,2026-05-22 14:17:58,12684
Pococí,Pococí,excel,excel,2.0,2023,Sexo,Sexo,24,Sin dato,1,0,1,0,excel-2-2023,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,eplve,eplve,0.0,2022,Sexo,Sexo,16,Sin dato,1,0,0,1,eplve-0-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,excel,excel,0.0,2022,Sexo,Sexo,19,Sin dato,1,0,1,0,excel-0-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,admision,admision,2.0,2022,Sexo,Sexo,16,Sin dato,1,0,1,0,admision-2-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,excel,excel,0.0,2022,Sexo,Sexo,17,Sin dato,1,1,0,0,excel-0-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,excel,excel,2.0,2023,Sexo,Sexo,18-35,Sin dato,1,0,1,0,excel-2-2023,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,admision,admision,2.0,2022,Sexo,Sexo,19,Sin dato,1,0,0,1,admision-2-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,excel,excel,1.0,2023,Sexo,Sexo,Sin dato,Sin dato,1,0,1,0,excel-1-2023,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,excel,excel,0.0,2022,Sexo,Sexo,17,Sin dato,1,0,1,0,excel-0-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,admision,admision,2.0,2022,Sexo,Sexo,18,Sin dato,1,1,0,0,admision-2-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,excel,excel,0.0,2022,Sexo,Sexo,Sin dato,Sin dato,1,0,0,1,excel-0-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,excel,excel,0.0,2022,Sexo,Sexo,18,Sin dato,1,1,0,0,excel-0-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,excel,excel,0.0,2022,Sexo,Sexo,Sin dato,Sin dato,1,0,1,0,excel-0-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,excelintermedio,excelintermedio,3.0,2024,Sexo,Sexo,Sin dato,Sin dato,1,1,0,0,excelintermedio-3-2024,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,excelintermedio,excelintermedio,3.0,2024,Sexo,Sexo,Sin dato,Sin dato,1,1,0,0,excelintermedio-3-2024,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,excel,excel,0.0,2022,Sexo,Sexo,18,Sin dato,1,1,0,0,excel-0-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,eplve,eplve,0.0,2022,Sexo,Sexo,17,Sin dato,1,0,0,1,eplve-0-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,admision,admision,2.0,2022,Sexo,Sexo,Sin dato,Sin dato,1,0,1,0,admision-2-2022,mayo2026v4,2026-05-22 14:17:58,12684
Heredia,Heredia,eplve,eplve,0.0,2022,Sexo,Sexo,18,Sin dato,1,1,0,0,eplve-0-2022,mayo2026v4,2026-05-22 14:17:58,12684
Heredia,Heredia,excel,excel,0.0,2022,Sexo,Sexo,18,Sin dato,1,1,0,0,excel-0-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,excel,excel,0.0,2022,Sexo,Sexo,19,Sin dato,1,0,1,0,excel-0-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,admision,admision,1.0,2022,Sexo,Sexo,19,Sin dato,1,0,1,0,admision-1-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,admision,admision,1.0,2022,Sexo,Sexo,20,Sin dato,1,0,1,0,admision-1-2022,mayo2026v4,2026-05-22 14:17:58,12684
Matina,Matina,redaccion,redaccion,0.0,2023,Sexo,Sexo,19,Sin dato,1,1,0,0,redaccion-0-2023,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,excelintermedio,excelintermedio,3.0,2024,Sexo,Sexo,Sin dato,Sin dato,1,1,0,0,excelintermedio-3-2024,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,excel,excel,0.0,2022,Sexo,Sexo,18,Sin dato,1,0,0,1,excel-0-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,excel,excel,0.0,2022,Sexo,Sexo,Sin dato,Sin dato,1,1,0,0,excel-0-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,admision,admision,2.0,2022,Sexo,Sexo,Sin dato,Sin dato,1,0,0,1,admision-2-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,excel,excel,1.0,2023,Sexo,Sexo,Sin dato,Sin dato,1,0,1,0,excel-1-2023,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,admision,admision,1.0,2022,Sexo,Sexo,18,Sin dato,1,1,0,0,admision-1-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,excel,excel,0.0,2022,Sexo,Sexo,18,Sin dato,1,1,0,0,excel-0-2022,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,excel,excel,0.0,2022,Sexo,Sexo,16,Sin dato,1,1,0,0,excel-0-2022,mayo2026v4,2026-05-22 14:17:58,12684
